"","album_link","album_name","author","release_date","count","language","label","category","rate","rate_info","genre","song_count","song_link","song_name","v15","lyrics","colNames","class"
"176","https://www.xiami.com/album/2104371963","TexT","YEIIIIII","2018.12.13",32,"国语","","录音室专辑",0,"（评分人数不足10人）","#嘻哈 Hip-Hop","1","https://www.xiami.com/song/1808258423","The Echo","32","THE ECho
作词：YEI-11/D.B/李行耀/啵啵
作曲;Skrazey Beats
YEI
惊觉睁开双眼面对的还是黑暗
霜点滴滴答答眼里充满了糜烂
空想几个夜晚 过了几次极感
起身坐立感觉依旧僵硬头软 呼喊
抬手又去拥抱温暖 空谈
指尖温度倒映多少欺盼极端
忘却人间冷暖 等待天地反转
TMO Point And Three Time
我活在呼喊灯光音乐舞台 存在于幻想 哈
看见动作协调妄想天堂 其实就是太想 哈
相当自己的导演风格多样反转都不理想 哈
你看见是谁在你面前笑又是谁在卖力表演 哈

D.B
存款拼命灌满买鞋是当下生活习惯
鞋柜成堆 不留遗憾脚底logo不断向外弥漫
打包糜烂出门左转 今天日推不再骨干
我抱拳 你道歉 你跪舔 讲抱歉 苟且只完成一半
我叫DBshorts百度查阅你反复翻看
入侵档案我homie马上扣下手中左轮机关
你敲击键盘歇斯底里当狗仔倒是挺能干

多年被窝潜伏着理想大脑却变得空荡
我试着拿出东西分享身体也打开外放
却始终做不到 成为 街坊 口中那个榜样
我渴望被 习惯 别人叫我是 那个全班最棒
但还是戒不掉 月底问爸妈 微信强行支行
希望多年后你记得我在舞台为你奋力张扬

李行耀
我知道这世界存在着我嗅不到的芬芳
弥漫的尘埃 让我 不敢寻找 不敢声张
从未经历过风光 独自忍受着风霜
曾想过捡起空箱 还是在夏日穿起了冬装

收听无数的心灵鸡汤也攀不过路上的磕磕绊绊
混沌的思维交织在脑中把记忆打的凌凌乱乱
生命大多只剩下短板 又打翻了瓶瓶罐罐
总是让别人同情心在我身上泛滥

默默的等着一人共渡患难
或许有你我的生命才会更加灿烂
仿佛你陪我度过了一场又一场的动乱
醒来时你的样子却又还是那么梦幻

成为了我最讨厌的人当了一条舔狗
或许我不应该离开家人选择独自远走
渐渐的舍弃了存在做一个冷面选手
一颗赤子之心，禁不起几经转手


啵啵
I never know why my life lose control
like a dog chasing a big boat
try my all no to show up

i want you back no one to
turning back but life is crue
waiting some to one make sure
Im the one who I want to

I know you are uncontrolled
no more patients fxxk yourself
dont want be a dunk dont want be a duck
sleep in the dark wake up in the shot

no more provese no more
no more message no more talk
we cant go back to before
old days sitting against the wall
under moonlight we really hug
the feel make me really hard
In the dream I can still feel that
when my rhyem run out songs blow up
the sky fall off the car crack off


yeah thats all yeah we all done
1you should love not leave me
1use your best treat me
1who better me better
that guy sucks not lover
YEI
我 看见他们变的越来越势利
看见他们丢了多少刺激
看见他们渐渐忘了自己

我 看着他们一直都活在过去
看着他们漠视所有失去
看着他们停在片言只语
收起",TRUE,"hiphop"
"177","https://www.xiami.com/album/2104366522","1200公里","好吃的菠萝","2018.12.11",690,"国语","","录音室专辑",0,"（评分人数不足10人）","#嘻哈 Hip-Hop","1","https://www.xiami.com/song/1808210588","1200的思念","690","18年的秋天就迷上你的双眼
12点半的阳光 透过窗户照向你侧脸
是什么样的父母给了你好看的皮囊
是世界太肮脏 不该让你在这儿彷徨
我需要你陪我一直一直往前
就算我不在身边 依然每天会想你几遍
你有几遍是挂了电话又去熬夜
别想太多 我只是在你身边不会冬眠
想跟你约会
一起去养你的胃
想给你肩膀靠着 给你温暖罩着
你知道我不后悔
想带你喝醉
从白天走到天黑
想你是我的宝贝 你是我的宝贝
不会让你掉眼泪

给我 给我。给我 你的双手我带你去疯
给我 给我。给我 你的所有 要我变成你老公
要你保持你的天真
还有你最不温柔的笑声
不用我*劳 不用我祷告
吃了睡睡了吃 熬夜不要到三更

要你生活过的更好
还有这首歌送给你能听到
在你的耳边 不停的环绕
在九江在学校 但愿时光不老
我是不是可以搬到你心里住
给你依靠 给你拥抱 给你庇护

这世界太小 有好多碰巧
你是孤岛 我是孤岛上面盘旋的鸟


第一次做说唱音乐 有一定的难度
这个歌词这个伴奏一直修改一直反复
哦不 我有了进步
为你做的任何事情我都觉得很酷

想跟你约会
一起去养你的胃
想给你肩膀靠着 给你温暖罩着
你知道我不后悔
想带你喝醉
从白天走到天黑
想你是我的宝贝 你是我的宝贝
不会让你掉眼泪
收起",TRUE,"hiphop"
"178","https://www.xiami.com/album/2104364423","侠（原创国风HIPHOP）","张子瑞（Z FORE）","2018.12.10",563,"国语","","录音室专辑",0,"（评分人数不足10人）","#嘻哈 Hip-Hop、#陷阱说唱 Trap Rap、#中国地下说唱 Chinese Underground Hip Hop","1","https://www.xiami.com/song/1808197861","侠义江湖","563","侠义在人间


江湖险恶，善恶有报。

免费Beat 使用关注私信作品标注即可。

Chinese Type Beats -“XIA YI JIANG HU” Trap Beat Instrumental 2019 | Free Rap HipHop | Kung Fu China | MADE IN CHINA Prod.张 子 瑞

当你打算什么都靠自己亲力亲为的时候
才会发现这年头做什么都不容易
做个YouTube视频
自己除了Ideas和作曲编曲的Beat
然后其他什么都不懂也不会
封面是朋友肖子成提供的
然后封面设计是王晨阳和我一起做好的
视频合成是TG和王晨阳一起的
而且别人都是免费给予
真的十分感谢


收起",TRUE,"hiphop"
"179","https://www.xiami.com/album/2104363698","VENOM（Free Beat）","张子瑞（Z FORE）","2018.12.09",302,"国语","","录音室专辑",0,"（评分人数不足10人）","#硬核说唱 Hardcore Hip Hop、#嘻哈 Hip-Hop","1","https://www.xiami.com/song/1808187254","Venom","302","No lyrics available",TRUE,"hiphop"
"180","https://www.xiami.com/album/2104360863","石昕奇翻唱合集","石昕奇","2018.12.08",49000,"国语","","录音室专辑",0,"（评分人数不足10人）","#民谣 Folk、#流行 Pop、#嘻哈 Hip-Hop","5","https://www.xiami.com/song/1808155935","该死的温柔-cover王嘉尔","16000","原唱：马天宇
词：秦天 Rap词：王嘉尔
曲：秦天 编曲：王嘉尔/boytoy

你这该死的 温柔
让我心在痛 泪在流
就在和你说 分手以后
想忘记 也不能够
够了 你这
该死的温柔
让我止不住颤抖
哪怕有再多的借口
无法牵你的手
明明不应该去找你delete all your info
但是最后还是在帮自己找了借口
怎么分手心里那么疼呢
怎么分手感到那么冷呢
怎么分手 一直还想你
怎么说了分开却不舍得呢
You see them
风停了 you know it fades now
We can tell that
雨停了 all raindrops don't fall
说好不许流泪
抱歉真的做不到
如果你累
我的肩膀一辈子会让你靠
你这该死的温柔
让我心在痛 泪在流
就在和你说分手以后
想忘记 也不能够
你这该死的 温柔
让我止不住 颤抖
哪怕有再多的借口
我都无法再去 牵你的手
Yeah yeah yeah oh yeah yeah
这问题别再问 yeah
Oh yeah yeah
我愿意一直等
Oh yeah yeah
这问题别再问 yeah
Oh yeah yeah
我愿意一直等
Things be complicated but
I did it made my choice
All I wanna do right now is wait and hear your voice
Things be complicated but
I did it made my choice
All I wanna do right now is wait and hear your voice
你这该死的 温柔
让我心在痛 泪在流
就在和你说 分手以后
想忘记 也不能够
你这该死的 温柔
让我止不住 颤抖
哪怕有再多的借口
我都无法再去 牵你的手
收起",TRUE,"hiphop"
"181","https://www.xiami.com/album/2104360366","Tell you a little story","ECY乌鸦","2018.12.07",115,"国语","","录音室专辑",0,"（评分人数不足10人）","#流行说唱 Pop Rap","1","https://www.xiami.com/song/1808146871","讲个故事（Feat.ECY）","115","讲个故事
blue&9
嘿 girl 你的口红是什么色号
房间里弥漫着暧昧的味道
烟雾围绕 气氛刚刚好
别想太多 珍惜眼前的美好
今晚就带你坐上我的航班
做你大力水手现在就扬帆
嘿嘿 我不会袖手旁观
别想以后 现在我就是你港湾
在这里没有烦恼只有小故事
你的困扰也绊倒在我的小肚子
你也注意到
我在故意靠
到你的身边 让你的快乐增添
wait 先点上一根香烟
为了感谢上天
我们相遇在这冬天
让不开心的从现在开始冬眠
答应我 别辜负月老牵的红线
我没多大贡献
只能治好你的抑郁
放下手中的药物
快乐旅程才得以继续
我想潜入你的记忆里
盗取你的秘密
从你开始记事起
不想再回忆和提起
删掉阴暗面的自己
只留存美好与惊喜
明白快乐的意义
做回快乐的自己
再哼唱这首快乐的歌
我还会一直在这
陪你度过春秋冬夏
公主的童话 从现在开始绘制
我不清楚未来
现在心里有你一个位置
里面没有邻居也没有哄闹
角落里都是属于你的通告
ECY
从前有座山
山里有座庙
庙里有个老和尚
长得是真俊俏
俏也不争春
只把春来报
待到山花烂漫时
他在丛中笑
揉揉你的肚子
再给你说个故事
我们的爱情就让这首歌来push
海边的椰树底下开了一间铺子
烦恼走开走开 别惊了我的兔子
你的每张笑脸都印在我的脑子里
拿起吉他唱上一首陶喆的找自己
你是老师 而我就坐在你的教室里
你给的东西我都收好了不管是闹是喜
从前有座山
山里有座庙
庙里有个老和尚
长得是真俊俏
俏也不争春
只把春来报
待到山花烂漫时
他在丛中笑
收起",TRUE,"hiphop"
"182","https://www.xiami.com/album/2104348509","Ships","Kool","2018.12.06",137,"其他","Kool Production","录音室专辑",0,"（评分人数不足10人）","#爵士说唱 Jazz Rap、#器乐说唱 Instrumental Hip Hop","1","https://www.xiami.com/song/1807969728","Ship to...","137","No lyrics available",TRUE,"hiphop"
"183","https://www.xiami.com/album/2104330173","B","Soulskalpell","2018.12.05",101,"纯音乐","","录音室专辑",0,"（评分人数不足10人）","#器乐说唱 Instrumental Hip Hop","1","https://www.xiami.com/song/1807761168","B","101","No lyrics available",TRUE,"hiphop"
"184","https://www.xiami.com/album/2104322105","我爱你但我无法爱你","GALAXY TREE MUSIC PRODUCTION","2018.12.03",110,"国语","","录音室专辑",0,"（评分人数不足10人）","#爵士说唱 Jazz Rap、#西岸说唱 West Coast Hip Hop、#中国地下说唱 Chinese Underground Hip Hop","1","https://www.xiami.com/song/1807702297","我爱你但我无法爱你-GT Production","110","编曲：BEATOWSKI
混音/后期/母带：G.T许哲人/SUPERISHIGH
校正：南瑞轩
送给CHOCO
送给CHOCO
送给CHOCO
送给CHOCO
送给CHOCO


VERSE1
黄沙肆虐渡荒山野岭
狂风卷枯叶日落西山

想说的话似火苗无尽重叠
却在
你泪水滑落的瞬间被扑灭
收获了相对无言
总在告别后开始新的一天
如果能把你留在昨天
早就该习惯了彻夜的辗转
可惜无眠的真相如期出现

双眸 对黑暗的习惯是否
来自对你侧脸的依恋

就在没有你的房间 沉默地空转
白的墙上面原木的相框
编辑着你的容颜
从你的十七到二十几
从你的睿智到那些二逼
总在倒置着因果
而因果依然循环 告知着灵魂被欺瞒
解不开梦的谜团
脆弱在字里行间只对你可见
夹杂你知我知的悲怜
恐惧着四目相对却无言
于是送你这首歌让时间定在四年前
HOOK:
我爱你但我无法爱你
无法爱你但是我爱你
我爱你但我无法爱你
无法爱你但是我爱你
VERSE2

你听 我把想你的白昼写进字
在念着你的夜晚整理成了诗
原谅我无法恰如其分地表达
这里装着太多想要说的话 你在世俗世界黑了我无数次
我听了无数次世俗的嘲骂
多数人在嘲 也有人在骂
BUT I DUN GIVE F JUST LIKE U GIVE A F
嗤之以鼻的PU.
你有你的苦就是长得太美追你的人都在排队
你的这个圈那个圈 这个乱炖或那个大杂烩
SORRY 在这里说你
但话说回如果不是爱我也会 有的没的无所谓
你是那朵玫瑰
玫瑰啊玫瑰
哪怕谢了她也是朵花
无论 是远观或是近赏
徘徊 在苛求之后仰望
这多花在我心里永远无价
越往下说越像是疯话
肯定有人觉得我是一个疯子
但无疯魔则不成活
理智的爱情很多 但都不美
海绵宝宝单相思问心无悔
海绵宝宝不是没心没肺
你送我的海绵宝宝的瓢根还在
还在杯子里陪伴着咖啡

若这世上真有神明 我愿用一切换你半生光阴

或是做回那个神经去流浪
你的身旁是我万顷家乡
HOOK:
我爱你但我无法爱你
无法爱你但是我爱你
我爱你但我无法爱你
无法爱你但是我爱你
收起",TRUE,"hiphop"
"185","https://www.xiami.com/album/2104322883","Demo-拼图（JAZZ）-cat","精神感染体","2018.12.03",10,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#嘻哈 Hip-Hop","1","https://www.xiami.com/song/1807707246","Demo-拼图（JAZZ）-cat","10","No lyrics available",TRUE,"hiphop"
"186","https://www.xiami.com/album/2104311012","神秘","意见领袖","2018.12.01",313,"国语","","录音室专辑",0,"（评分人数不足10人）","#实验音乐 Experimental、#嘻哈 Hip-Hop、#陷阱说唱 Trap Rap","1","https://www.xiami.com/song/1807612590","神秘","313","作曲：Boy Greezy Beats
作词：意见领袖87

从 人民路一直 走到了 尽头
我和你 的关系 就快 没路走
围绕着是非 隔着彼此 的防备
下过暴雨 之后 留下 冷漠的夜空

总在欺骗的 他们 活着像是做梦
面对考验的每天 只好去接受
好奇的灵魂 忍受着悲伤
为了 好好活下去 你已经 别无选择

VS:
（泸水方言）
今晚上只是 六库 呢 一些片段
强迫着自己 用各种方法 忘记掉
我知道自己呢 弱点 但 总说呢牵强
藏在黑暗里面 好像一样都 摸不着
回忆 不断呢 重演 让 痛苦 重现
看起 时间 刚刚走过了 十二点
我呢心情 也被带回到了 那一夜
第一次被 霓虹 刺呢 睁不开了 眼
如果说 没有永远呢朋友
那 哪该 是敌人
我们早就长大咯 却还玩幼稚呢游戏
做不了大哥就 只能 被当成小弟
为了物质 利用 别人 难道还不无知？
就像我 曾经呢姐妹 把我出卖掉
你看她 得意呢样子 是多么呢 自信呢无耻
做人都 成 这种样子 好逼意思 装大姐
因为我爱这点 所有更加 该有恨
重复在重复呢 生活 无知者还在继续
面对新呢感情 保护自己 保持 起 神秘
这些懦弱 注定他们经受 不起考验
在利益面前改变 也没有 了 底线

VS：
（普通话）
拿着 别人的方式 过他的 生活
太多人的 生活 都在 重复着过着
复制者 从未想过 自己 未来的 生活
有太多人的 秘密 害怕会 被别人 揭露
有太多的人 为了 引起别人的 注意
虚伪的活在 自己给自己 编的 故事里
在 被他们 伤害之后 你只能 变得聪明
周围所有人 在用 异样的眼光看着你
没人看得起你 所以 你也学会了 排挤
就算 多少年的 兄弟
也可以 和它翻脸
金钱 在你眼里 早就已经 超越友情
躲在迷宫里的你 永远都绕不出去
塑料的友谊 本来就 不值得一提
没有了共同话题 你只好沉默下去
某些 记忆 不可能 无故 被抹去
假的经历 让你得到 一个新的 开始
于是你 炫耀着 父母给你的 一切资历
让你自理 自信 面对自己 新的争议
可以原谅 无知 但 请别再 欺骗了
曾经帮你 扛过的痛 我现在伤都好了
曾经给你的梦 也只有我在继续干着
你失去了善良 在我眼里你们都一样
还说自己做得对 做的 有多了不起
选择现实 就该做好 准备 面对失败
选择了 梦想 就可能 会被 现实伤害
收起",TRUE,"hiphop"
"187","https://www.xiami.com/album/2104309499","I feel good","尚宥勋","2018.11.30",29,"国语","","录音室专辑",0,"（评分人数不足10人）","#嘻哈 Hip-Hop","1","https://www.xiami.com/song/1807603305","I feel good","29","No lyrics available",TRUE,"hiphop"
"188","https://www.xiami.com/album/2104306057","好好做人","佳哥","2018.11.29",73,"国语","","录音室专辑",0,"（评分人数不足10人）","#嘻哈 Hip-Hop","1","https://www.xiami.com/song/1807579930","包含敏感信息","73","一天花三十 什么都不吃
你买车买房 我只想填饱肚子
20块的麦克风
照样可以录音
有时候我觉得我的说唱
比谁都真实
我一直跟随内心
从来不喜欢钱
所以我还是傻X样
穷了好几年

所有的人好像都被浪潮推着走
我原地打转
发呆在原地
所以什么都没有
我从来没想过能活这么久
脑子好像生了锈
找不到出口
我一直走
夜晚的十字路口
地下通道
地铁出口
我一直走
有很多只手
很多个头
很多双眼睛
他们看着我
我一直走
直到闹钟把我叫醒
新的循环 将要开始
我学会了
住口
动手

哦 那么多的糟糕事 还要接着干
就像我的生活乱的一团糟 该怎么办
妈妈一直鼓励我 资助我的生活
可我觉得我出生的那一刻 就完蛋
笑
嘲
小
弱
欺负的料
烧
发
冒
感
吃不完的药
个
十
百
千
女
生
追不到
校学课上课桌只会睡觉
去领居家转转 我一下不一样了

心里变得越来越强硬 谁都不相信了
祖国越来越强大 我生活很幸福
发光的金子 如玉在我眼里珍贵
我想要吃饭 想要更多的蛋炒饭
吃我吃不起的东西
给我妈几百万
为大家服务 当个慈善家
修好水渠
幸福千万家
收起",TRUE,"hiphop"
"189","https://www.xiami.com/album/2104303866","ᴍxɴɴɴɴɴ","Rainbow-T","2018.11.29",28,"国语","","录音室专辑",0,"（评分人数不足10人）","#流行说唱 Pop Rap、#嘻哈 Hip-Hop、#陷阱说唱 Trap Rap","1","https://www.xiami.com/song/1807573758","Fetter","28","No lyrics available",TRUE,"hiphop"
"190","https://www.xiami.com/album/2104298590","通病","陈比安C19","2018.11.28",5,"国语","","录音室专辑",0,"（评分人数不足10人）","#嘻哈 Hip-Hop","1","https://www.xiami.com/song/1807537549","通病","5","风气
MTFK 麦克风 切克 back again
想说的话全部都在伴奏里面
梦想的话题你要再多说上几遍
别人只会当你吹牛不可能会实现
怎么把心中的爱与和平伟大给彰显
现在的人都被虚伪的欲望蒙蔽上了双眼
这里没有充满******
真真的和平又有谁能看到
各个都在比的是我有没有他火
你们就是那所谓祖国的花朵
年纪轻轻就他妈学会ZA
到底是谁把你们思想全部给祸害
睁大眼睛看看这是什么风气
每个人说话都可以杀人像刀一样锋利
我想传送的东西只有和平与爱
希望那个美好的地方我与你同在

我想传送的 只有 P&L
是的 在这里我们失去了一些自由
换来了一些所谓的和平
所以我想表达一下
有思想的人不会坐以待毙

以为跟着时代在进步自己有了平壤
脑袋的细胞早就失去了该有的营养
跟着我的声音有个主题
老师周末把你留下强行补习
家长以你学习成绩感到骄傲
却不知道孩子有的压力焦躁
欢乐本应该是成长的良药
限制别人自由就变成了强盗
成绩差了又怎么样又不是商务
就因为这样孩子的思想一直都被框住
失去了青春期那欢乐的世界
留在了补课痛苦哭泣的日夜
我说的只能代表我个人的心声
我成绩差但我有一个美好的青春

你所谓兄弟看你出事不会对你伸手
好事坏事在他嘴里全成了无中生有
当我穷的时候没钱在我家里恨烟少
不管什么圈子到处都是一些HQB
我说的这些不会让我好惭愧
现在我嘴里讽刺的不是那些ncm
我在这里一顿乱背不代表我是嘻哈
你们傻逼打击我记下说唱来自地下
我已经准备好了所有不会被你打乱我的计划
可能你会看到有趣的灵魂在这里面一大只
来自洛克萨斯AKA理发师
让你们全部记住侠客中的黑刀手
干着美发玩着说唱的陈比安C19





收起",TRUE,"hiphop"
"191","https://www.xiami.com/album/2104286025","G.O.O.D","LA$T KING","2018.11.25",279,"国语","","录音室专辑",0,"（评分人数不足10人）","#流行说唱 Pop Rap、#实验说唱 Experimental Hip Hop、#未来贝斯 Future Bass","3","https://www.xiami.com/song/1807441030","G.O.O.D(Feat.CHOCKEY)","63","G.O.O.D - LA$T KING/Artascope万花筒(CHOCKEY)
(Hey bro, how’s it going)
(I miss the old days too but, now it’s a really good time for me)
(You know it?)
(Wait, let’s talk about it)
LA$T KING:
去搭乘零点的航班飞向南半球的aus city只因选了ace
这段伴奏复古的旋律搭配沉淀的气息好似瞬间turn to 1950
see my body不停跟着节奏摇摆
落地便是陌生却难懂的招牌
街边令人眼花又迷乱的色彩
配合着涂鸦让我瞠目结舌无言对白
なにこれ 心脏在疯狂止不住的跳动 bong bong
神经在兴奋不已
ちょっと待って woo turn the beat to da max
Who wanna 跟我来场困兽之斗在这music里
偶尔秀出让你们顿时感到头晕目眩的flow
从来不会hesitate for turn turn up my show
把握机会迈开脚步never take it so slow
没有 Give up 因为路还要走 走 走 走
welcome to Melbourne city
异乡人不问归期
welcome to Melbourne city
冬夏窒息的更替
welcome to Melbourne city
异乡人想要归去
Welcome to Melbourne city wait
电车上开个party
HOOK(LA$T KING):
the vibe is so g o o d
my girl looks so g o o d
my life is so g o o d
makin shit sounds so g o o d
My homies are g o o d
all the way g o o d
The song is called g o o d
u got dat name g o o d
CHOCKEY:
2018 我的状态也一直保持前进
换了新的三房两厅新的动力新的空气呼吸
呼呼呼呼 像是喝了一打红牛
爽得不像常人 想踢场足球
认识了新的场子 和异性朋友
其实也不熟
连名字都不知道就想尝试我的xx
懒得搭理一些无聊对话
bad b bad p 从来不讲废话
看到纷争我根本不想劝架
想玩游戏我劝你立刻就退下
hold on hold on 还没完呢
我还有一段verse写好但是还没唱呢
你继续玩typebeat我已经做起experiment
过起了Christmas movement with some Griffin gurls
with my griffin gurls
with my griffin gurls
with my griffin gurls
Hook（LA$T KING）:
the vibe is so g o o d
my girl looks so g o o d
my life is so g o o d
makin shit sounds so g o o d
My homies are g o o d
all the way g o o d
The song is called g o o d
Yu got dat name g o o d
收起",TRUE,"hiphop"
"192","https://www.xiami.com/album/2104309523","Belong to me","Tokdy","2018.11.24",96,"国语","","录音室专辑",0,"（评分人数不足10人）","#流行说唱 Pop Rap、#流行 Pop","1","https://www.xiami.com/song/1807604839","Belong to me","96","一定会追到你是我对你的一个承诺
总爱提起第一次见我时的表情太过冷漠
受不了你的傻气 开始忍不住的笑
这是几次见面后才有了对你的心跳
我对你的喜欢 总会表现得人尽皆知
这是给你写的歌有太多藏不住的心思
脑海里的计划见到你那刻一片空白
庆幸我和你能遇见 也不要再去重排

我想要牵你的手
就这样陪着你走
简简单单和你走到以后
不管要过多久
我想要牵你的手
就这样陪着你走
简简单单和你走到以后
不管要过多久

你别在伪装自己 我对你情不自已
谁会陪你走过四季 不再是一个秘密
把人生比作一个故事
希望故事到了最终的结局
一直陪着我的人依然还是你
我做过多少梦 也有过多少痛
终于等到你的出现我也忍不住失控
想把你拢进怀里这次不带一丝目的
喜欢你的傻笑 逗你生气都是故意

baby you know 什么 时候喜欢上你
我只想每天醒来见到的人会是你
想说你是我在这座城市里的惊喜
能否给我一个机会让我住进你的心里
虽然你的过去没参与
但是你未来 我奉陪到底
尽管你也偶尔会叹息
我会再次为你拿起写歌的铅笔

终归做出我的选择不要彼此留下遗憾
脑海里的想法坚信你是我的另外一半
或许给不了你要的甜言蜜语 浪漫
但我会陪着你走一直走到海枯石烂
能否给我一个机会让我住进你的心里
想说你是我在这座陌生城市里的惊喜
有一天我也会失去一切掉入海底
抱着期许睁开眼看到的人会是你

我依然还在用音乐来写下每篇日记
终于遇见了你 一起有段新的记忆
属于你的属于我的有特殊的意义
守护你的感情 对你也小心翼翼
别太在意 或许是我太过普通
需要你给我个机会让我为你下苦功
可能觉得太快 是我对你太坏
情有独钟的状态见到你那刻自带

我说这个冬天把你抱进我的怀抱
带给你的温暖静静看着你的傻笑
陪你度过每个夜晚 此刻多么美妙
你害羞的模样 总能加快我的心跳
专属你的歌 让你听见
带你去每个地方完成你的心愿
你在我心间不需要太多语言
你是我在这座城市新的起点

baby you know 什么 时候喜欢上你
我只想每天醒来见到的人会是你
想说你是我在这座城市里的惊喜
能否给我一个机会让我住进你的心里
虽然你的过去没参与
但是你未来 我奉陪到底
尽管你也偶尔会叹息
我会再次为你拿起写歌的铅笔

baby you know 什么 时候喜欢上你
我只想每天醒来见到的人会是你
想说你是我在这座城市里的惊喜
能否给我一个机会让我住进你的心里
虽然你的过去没参与
但是你未来 我奉陪到底
尽管你也偶尔会叹息
我会再次为你拿起写歌的铅笔

我的世界 不过就是你的心





亲爱的小傻子我说我喜欢上了你
对你的一个承诺 这首歌属于你
为你写的情歌 我只想给你听
奔向你的傻子此刻向你表达他的心


我依然还在用音乐来写下每篇日记
终于遇见了你 一起有段新的记忆
属于你的属于我的有特殊的意义
守护你的感情 丢掉我的稚气
别太在意 或许是我太过普通
需要你给我个机会让我为你下苦功
可能觉得太快 是我对你太坏
情有独钟的状态见到你那刻自带




你不在意 不是我不爱你
想说亲爱baby do you can flow me
为你写的情歌 是否还在听耳边听
究竟要过多久 才能听见我心跳的声音



虽然你的过去没参与
但是你未来，奉陪到底
尽管你也偶尔会叹息
我会再次为你拿起写歌的铅笔


收起",TRUE,"hiphop"
"193","https://www.xiami.com/album/2104367271","过度浪漫","jiafeng","2018.11.21",6629,"国语","","录音室专辑",0,"（评分人数不足10人）","#爵士说唱 Jazz Rap、#华语唱作人 Chinese Singer-Songwriter、#流行说唱 Pop Rap","1","https://www.xiami.com/song/1808214183","过度浪漫","6629","过度浪漫

你和我聊着空间的诗学 那本书被我当枕头
当我再次失去知觉 磕在键盘上的鼻子敲出诗篇
这一次发现自己不再失眠
跟互联网say night 离开房间
脸盲现场say hi 大型集体抽烟
我走到艺术青年的中间
每个礼拜天 无效社交的冬天
所有人都年轻 像蛋糕上的甜心
甜到抽筋 不论我们曾经
练过书法二胡跆拳道还是田径
放弃了梦想还是真的有在前进
醒来时候 额头上印着enter
打开tinder 请你进入我的脑海
世界照常转 不差我不停的swipe
过度浪漫的孩子过度的失败

我学着允许自己去犯错 但又不敢错得太多
（医生说你一个月顶多吃一次火锅 但是一到写歌你就开始懒惰)
所有小朋友都抑郁了 别管他们的死活
（管啸天说这词让我用 可要请他们所有人吃果冻）
想在冬天和你牵着手 一起骂着天长地久
（waiter端上一对你最爱的红烧凤爪 它们粘在一起还是被我一口吃掉）
没有人会拆散你和我 除了平淡的生活
（我的旧款iPhone在我心中从不打折 但好像这个月忘记给它换新手机壳）


看到星座合拍排行榜第一是你和我
想起小学交作业本都要叠着你的我
没有女人的香水 只能擦着六神的手
低头绑鞋带都怕脏了手 香味会出糗

曾经看见 水滴都能同框在窗口
手机的电低于九十手开始发抖
看你看的片 我们的审美大不同
就像洼冢洋介帅到没有边界 女人的品味也一直不在线
想和你移民到鹿儿岛县 你没有钱 只能去越南版日本宜兰县
抛物线函数爱情系列 我们不在范围内 XY轴都懒得建
感谢你还能犯贱 感谢你的生活那么惨烈

我学着允许自己去犯错 但又不敢错得太多
（医生说你一个月顶多吃一次火锅 但是一到写歌你就开始懒惰)
所有小朋友都抑郁了 别管他们的死活
（管啸天说这词让我用 可要请他们所有人吃果冻）
想在冬天和你牵着手 一起骂着天长地久
（waiter端上一对你最爱的红烧凤爪 它们粘在一起还是被我一口吃掉）
没有人会拆散你和我 除了平淡的生活
（我的旧款iPhone在我心中从不打折 但好像这个月忘记给它换新手机壳）

收起",TRUE,"hiphop"
"194","https://www.xiami.com/album/2104260740","JOHNKING2.0","王约翰","2018.11.21",62,"国语","","录音室专辑",0,"（评分人数不足10人）","#嘻哈 Hip-Hop","1","https://www.xiami.com/song/1807280957","2.0","62","看我每天哈搜哈搜不停不停不停
我很帅气I know, I know.链子bulingbuling
她看到我哈喽哈喽我说不行不行
她挠头说发愁发愁想要guccilv

那些木鸡碧池
看准你的位置
快来当我Fans are.
我航班飞往瑞士
你的翰爸现在马上过来把你规治

看我shashasha 你的低端把戏老子不去玩
子弹哒哒哒 一个人就干掉你的独立团哼
让他们闭嘴 提高着地位
看着我看着我马上要起飞
他们都避讳 夸大了虚伪
空气中弥漫着肮脏的气味


看我每天哈搜哈搜不停不停不停
我很帅气I know, I know.链子bulingbuling
她看到我哈喽哈喽我说不行不行
她挠头说发愁发愁想要gucci lv

穿的是纯白t恤踩的是nike项链必须在里面挂
看我帅过了tt秀过了pg没错这就是你翰爸
键盘侠也只能在我的背后挑着底线骂
一段40秒的freestyle就能把你干怕

My swag 太 帅 那些low货全部说声拜拜
看我玩的太帅 早已名声在外
Fbb都说她想做我太太

Mother fuck know me
钞票攥进手里
每天每夜写词从来我都不去休息
从来不跟狗拼
你们都是蝼蚁
我在研究高端flow你在看着手机
太多人网上扬言马上来打我
哥们兄弟超多我的座驾迈巴赫
拜托喊点人来你的兄弟你的兄弟你的兄弟
在哪呢


看我每天哈搜哈搜不停不停不停
我很帅气I know, I know.链子bulingbuling
她看到我哈喽哈喽我说不行不行
她挠头说发愁发愁想要guccilv

收起",TRUE,"hiphop"
